track_id,genre_top,filepath
95535,Rock,fma_small/095/095535.mp3
95564,Experimental,fma_small/095/095564.mp3
95722,Instrumental,fma_small/095/095722.mp3
95724,Instrumental,fma_small/095/095724.mp3
95725,Instrumental,fma_small/095/095725.mp3
95726,Instrumental,fma_small/095/095726.mp3
95727,Instrumental,fma_small/095/095727.mp3
95908,Hip-Hop,fma_small/095/095908.mp3
95910,Hip-Hop,fma_small/095/095910.mp3
95911,Hip-Hop,fma_small/095/095911.mp3
95912,Hip-Hop,fma_small/095/095912.mp3
95914,Hip-Hop,fma_small/095/095914.mp3
95915,Hip-Hop,fma_small/095/095915.mp3
96166,International,fma_small/096/096166.mp3
96167,International,fma_small/096/096167.mp3
96168,International,fma_small/096/096168.mp3
96169,International,fma_small/096/096169.mp3
96399,Rock,fma_small/096/096399.mp3
96400,Rock,fma_small/096/096400.mp3
96401,Rock,fma_small/096/096401.mp3
96402,Rock,fma_small/096/096402.mp3
96403,Rock,fma_small/096/096403.mp3
96408,Rock,fma_small/096/096408.mp3
96560,Rock,fma_small/096/096560.mp3
96627,Experimental,fma_small/096/096627.mp3
96657,Hip-Hop,fma_small/096/096657.mp3
96675,Hip-Hop,fma_small/096/096675.mp3
96678,Hip-Hop,fma_small/096/096678.mp3
96692,Folk,fma_small/096/096692.mp3
96693,Folk,fma_small/096/096693.mp3
96694,Folk,fma_small/096/096694.mp3
96695,Folk,fma_small/096/096695.mp3
96696,Folk,fma_small/096/096696.mp3
96697,Folk,fma_small/096/096697.mp3
96698,Folk,fma_small/096/096698.mp3
96699,Folk,fma_small/096/096699.mp3
96718,Rock,fma_small/096/096718.mp3
96726,Folk,fma_small/096/096726.mp3
96728,Folk,fma_small/096/096728.mp3
96729,Folk,fma_small/096/096729.mp3
96730,Folk,fma_small/096/096730.mp3
96731,Folk,fma_small/096/096731.mp3
96738,International,fma_small/096/096738.mp3
96742,International,fma_small/096/096742.mp3
96743,International,fma_small/096/096743.mp3
96759,Rock,fma_small/096/096759.mp3
96898,Experimental,fma_small/096/096898.mp3
96900,Experimental,fma_small/096/096900.mp3
96901,Experimental,fma_small/096/096901.mp3
96902,Experimental,fma_small/096/096902.mp3
96935,Rock,fma_small/096/096935.mp3
96936,Rock,fma_small/096/096936.mp3
96944,Pop,fma_small/096/096944.mp3
96945,Pop,fma_small/096/096945.mp3
96946,Pop,fma_small/096/096946.mp3
97037,Hip-Hop,fma_small/097/097037.mp3
97041,Hip-Hop,fma_small/097/097041.mp3
97043,Hip-Hop,fma_small/097/097043.mp3
97211,Folk,fma_small/097/097211.mp3
97215,Folk,fma_small/097/097215.mp3
97216,Folk,fma_small/097/097216.mp3
97279,Instrumental,fma_small/097/097279.mp3
97283,Instrumental,fma_small/097/097283.mp3
97285,Instrumental,fma_small/097/097285.mp3
97286,Rock,fma_small/097/097286.mp3
97373,Experimental,fma_small/097/097373.mp3
97374,Experimental,fma_small/097/097374.mp3
97393,Electronic,fma_small/097/097393.mp3
97404,Electronic,fma_small/097/097404.mp3
97406,Experimental,fma_small/097/097406.mp3
97407,Experimental,fma_small/097/097407.mp3
97424,Electronic,fma_small/097/097424.mp3
97540,Electronic,fma_small/097/097540.mp3
97542,Electronic,fma_small/097/097542.mp3
97544,Electronic,fma_small/097/097544.mp3
97545,Electronic,fma_small/097/097545.mp3
97547,Electronic,fma_small/097/097547.mp3
97548,Electronic,fma_small/097/097548.mp3
97568,Hip-Hop,fma_small/097/097568.mp3
97569,Hip-Hop,fma_small/097/097569.mp3
97570,Hip-Hop,fma_small/097/097570.mp3
97585,Folk,fma_small/097/097585.mp3
97586,Folk,fma_small/097/097586.mp3
97587,Folk,fma_small/097/097587.mp3
97588,Folk,fma_small/097/097588.mp3
97589,Folk,fma_small/097/097589.mp3
97590,Folk,fma_small/097/097590.mp3
97690,Rock,fma_small/097/097690.mp3
97691,Hip-Hop,fma_small/097/097691.mp3
97692,Hip-Hop,fma_small/097/097692.mp3
97697,Hip-Hop,fma_small/097/097697.mp3
97793,Experimental,fma_small/097/097793.mp3
97794,Experimental,fma_small/097/097794.mp3
97813,Experimental,fma_small/097/097813.mp3
97814,Experimental,fma_small/097/097814.mp3
97841,Experimental,fma_small/097/097841.mp3
97844,Electronic,fma_small/097/097844.mp3
97845,Electronic,fma_small/097/097845.mp3
97846,Electronic,fma_small/097/097846.mp3
97847,Electronic,fma_small/097/097847.mp3
97848,Electronic,fma_small/097/097848.mp3
97886,Rock,fma_small/097/097886.mp3
97887,Rock,fma_small/097/097887.mp3
97894,Rock,fma_small/097/097894.mp3
97940,Electronic,fma_small/097/097940.mp3
97958,Electronic,fma_small/097/097958.mp3
97959,Electronic,fma_small/097/097959.mp3
97960,Electronic,fma_small/097/097960.mp3
97961,Electronic,fma_small/097/097961.mp3
97962,Electronic,fma_small/097/097962.mp3
97980,Hip-Hop,fma_small/097/097980.mp3
97986,Hip-Hop,fma_small/097/097986.mp3
97987,Hip-Hop,fma_small/097/097987.mp3
97988,Hip-Hop,fma_small/097/097988.mp3
97989,Hip-Hop,fma_small/097/097989.mp3
98025,Rock,fma_small/098/098025.mp3
98026,International,fma_small/098/098026.mp3
98028,International,fma_small/098/098028.mp3
98031,International,fma_small/098/098031.mp3
98077,Rock,fma_small/098/098077.mp3
98202,Electronic,fma_small/098/098202.mp3
98203,Electronic,fma_small/098/098203.mp3
98204,Electronic,fma_small/098/098204.mp3
98205,Electronic,fma_small/098/098205.mp3
98206,Electronic,fma_small/098/098206.mp3
98227,Electronic,fma_small/098/098227.mp3
98228,Electronic,fma_small/098/098228.mp3
98229,Experimental,fma_small/098/098229.mp3
98235,Instrumental,fma_small/098/098235.mp3
98236,Instrumental,fma_small/098/098236.mp3
98237,Instrumental,fma_small/098/098237.mp3
98238,Instrumental,fma_small/098/098238.mp3
98251,Rock,fma_small/098/098251.mp3
98297,Rock,fma_small/098/098297.mp3
98298,International,fma_small/098/098298.mp3
98299,International,fma_small/098/098299.mp3
98300,International,fma_small/098/098300.mp3
98301,International,fma_small/098/098301.mp3
98302,International,fma_small/098/098302.mp3
98339,International,fma_small/098/098339.mp3
98346,International,fma_small/098/098346.mp3
98348,International,fma_small/098/098348.mp3
98349,International,fma_small/098/098349.mp3
98547,Hip-Hop,fma_small/098/098547.mp3
98548,Hip-Hop,fma_small/098/098548.mp3
98549,Hip-Hop,fma_small/098/098549.mp3
98550,Hip-Hop,fma_small/098/098550.mp3
98551,Hip-Hop,fma_small/098/098551.mp3
98552,Hip-Hop,fma_small/098/098552.mp3
98553,Hip-Hop,fma_small/098/098553.mp3
98554,Hip-Hop,fma_small/098/098554.mp3
98555,Hip-Hop,fma_small/098/098555.mp3
98556,Hip-Hop,fma_small/098/098556.mp3
98557,Hip-Hop,fma_small/098/098557.mp3
98565,Hip-Hop,fma_small/098/098565.mp3
98567,Hip-Hop,fma_small/098/098567.mp3
98569,Hip-Hop,fma_small/098/098569.mp3
98573,Hip-Hop,fma_small/098/098573.mp3
98574,Hip-Hop,fma_small/098/098574.mp3
98575,Hip-Hop,fma_small/098/098575.mp3
98576,Hip-Hop,fma_small/098/098576.mp3
98577,Hip-Hop,fma_small/098/098577.mp3
98578,Hip-Hop,fma_small/098/098578.mp3
98579,Hip-Hop,fma_small/098/098579.mp3
98580,Hip-Hop,fma_small/098/098580.mp3
98581,Hip-Hop,fma_small/098/098581.mp3
98582,Hip-Hop,fma_small/098/098582.mp3
98583,Hip-Hop,fma_small/098/098583.mp3
98584,Hip-Hop,fma_small/098/098584.mp3
98585,Hip-Hop,fma_small/098/098585.mp3
98613,Hip-Hop,fma_small/098/098613.mp3
98617,Hip-Hop,fma_small/098/098617.mp3
98618,Hip-Hop,fma_small/098/098618.mp3
98619,Hip-Hop,fma_small/098/098619.mp3
98620,Hip-Hop,fma_small/098/098620.mp3
98621,Hip-Hop,fma_small/098/098621.mp3
98622,Hip-Hop,fma_small/098/098622.mp3
98623,Hip-Hop,fma_small/098/098623.mp3
98624,Hip-Hop,fma_small/098/098624.mp3
98625,Hip-Hop,fma_small/098/098625.mp3
98626,Hip-Hop,fma_small/098/098626.mp3
98627,Hip-Hop,fma_small/098/098627.mp3
98628,Hip-Hop,fma_small/098/098628.mp3
98655,International,fma_small/098/098655.mp3
98656,International,fma_small/098/098656.mp3
98657,International,fma_small/098/098657.mp3
98666,International,fma_small/098/098666.mp3
98667,International,fma_small/098/098667.mp3
98668,International,fma_small/098/098668.mp3
98669,International,fma_small/098/098669.mp3
98670,International,fma_small/098/098670.mp3
98671,International,fma_small/098/098671.mp3
98680,International,fma_small/098/098680.mp3
98681,International,fma_small/098/098681.mp3
98701,Rock,fma_small/098/098701.mp3
98770,Electronic,fma_small/098/098770.mp3
98838,Electronic,fma_small/098/098838.mp3
99041,Electronic,fma_small/099/099041.mp3
99093,Hip-Hop,fma_small/099/099093.mp3
99095,Hip-Hop,fma_small/099/099095.mp3
99096,Hip-Hop,fma_small/099/099096.mp3
99134,Electronic,fma_small/099/099134.mp3
99135,Electronic,fma_small/099/099135.mp3
99214,Experimental,fma_small/099/099214.mp3
99260,Rock,fma_small/099/099260.mp3
99261,Electronic,fma_small/099/099261.mp3
99274,Experimental,fma_small/099/099274.mp3
99311,Electronic,fma_small/099/099311.mp3
99313,Electronic,fma_small/099/099313.mp3
99345,Rock,fma_small/099/099345.mp3
99361,International,fma_small/099/099361.mp3
99362,International,fma_small/099/099362.mp3
99363,International,fma_small/099/099363.mp3
99364,International,fma_small/099/099364.mp3
99368,International,fma_small/099/099368.mp3
99369,International,fma_small/099/099369.mp3
99370,International,fma_small/099/099370.mp3
99371,International,fma_small/099/099371.mp3
99372,International,fma_small/099/099372.mp3
99373,International,fma_small/099/099373.mp3
99374,International,fma_small/099/099374.mp3
99375,International,fma_small/099/099375.mp3
99389,International,fma_small/099/099389.mp3
99390,International,fma_small/099/099390.mp3
99391,International,fma_small/099/099391.mp3
99392,International,fma_small/099/099392.mp3
99393,International,fma_small/099/099393.mp3
99394,International,fma_small/099/099394.mp3
99395,International,fma_small/099/099395.mp3
99411,Rock,fma_small/099/099411.mp3
99419,Rock,fma_small/099/099419.mp3
99436,Rock,fma_small/099/099436.mp3
99437,Rock,fma_small/099/099437.mp3
99438,Rock,fma_small/099/099438.mp3
99439,Rock,fma_small/099/099439.mp3
99440,Rock,fma_small/099/099440.mp3
99441,Rock,fma_small/099/099441.mp3
99442,Rock,fma_small/099/099442.mp3
99501,Hip-Hop,fma_small/099/099501.mp3
99703,Electronic,fma_small/099/099703.mp3
99704,Electronic,fma_small/099/099704.mp3
99707,Electronic,fma_small/099/099707.mp3
100478,Hip-Hop,fma_small/100/100478.mp3
100479,Hip-Hop,fma_small/100/100479.mp3
100480,Hip-Hop,fma_small/100/100480.mp3
100497,Electronic,fma_small/100/100497.mp3
100522,Electronic,fma_small/100/100522.mp3
100535,Electronic,fma_small/100/100535.mp3
100536,Electronic,fma_small/100/100536.mp3
100544,Electronic,fma_small/100/100544.mp3
100549,Electronic,fma_small/100/100549.mp3
100550,Electronic,fma_small/100/100550.mp3
100552,Electronic,fma_small/100/100552.mp3
100745,Electronic,fma_small/100/100745.mp3
100799,Rock,fma_small/100/100799.mp3
100802,Rock,fma_small/100/100802.mp3
100835,Electronic,fma_small/100/100835.mp3
100949,Hip-Hop,fma_small/100/100949.mp3
100958,Hip-Hop,fma_small/100/100958.mp3
100959,Hip-Hop,fma_small/100/100959.mp3
100972,Electronic,fma_small/100/100972.mp3
100973,Electronic,fma_small/100/100973.mp3
100975,Electronic,fma_small/100/100975.mp3
100976,Electronic,fma_small/100/100976.mp3
101111,International,fma_small/101/101111.mp3
101112,International,fma_small/101/101112.mp3
101116,International,fma_small/101/101116.mp3
101118,International,fma_small/101/101118.mp3
101119,International,fma_small/101/101119.mp3
101864,Experimental,fma_small/101/101864.mp3
101868,Experimental,fma_small/101/101868.mp3
101873,Experimental,fma_small/101/101873.mp3
101893,Experimental,fma_small/101/101893.mp3
101951,Rock,fma_small/101/101951.mp3
102092,Experimental,fma_small/102/102092.mp3
102112,Experimental,fma_small/102/102112.mp3
102114,Experimental,fma_small/102/102114.mp3
102195,Rock,fma_small/102/102195.mp3
103518,Instrumental,fma_small/103/103518.mp3
103519,Instrumental,fma_small/103/103519.mp3
103520,Instrumental,fma_small/103/103520.mp3
103521,Instrumental,fma_small/103/103521.mp3
103522,Instrumental,fma_small/103/103522.mp3
103523,Instrumental,fma_small/103/103523.mp3
103600,Electronic,fma_small/103/103600.mp3
103800,Hip-Hop,fma_small/103/103800.mp3
103808,Hip-Hop,fma_small/103/103808.mp3
104008,Folk,fma_small/104/104008.mp3
104009,Folk,fma_small/104/104009.mp3
104010,Folk,fma_small/104/104010.mp3
104062,Rock,fma_small/104/104062.mp3
104063,Rock,fma_small/104/104063.mp3
104064,Pop,fma_small/104/104064.mp3
104065,Pop,fma_small/104/104065.mp3
104066,Pop,fma_small/104/104066.mp3
104067,Pop,fma_small/104/104067.mp3
104068,Pop,fma_small/104/104068.mp3
104086,Rock,fma_small/104/104086.mp3
104227,Rock,fma_small/104/104227.mp3
104276,Electronic,fma_small/104/104276.mp3
104277,Electronic,fma_small/104/104277.mp3
104278,Electronic,fma_small/104/104278.mp3
104279,Electronic,fma_small/104/104279.mp3
104282,Electronic,fma_small/104/104282.mp3
104283,Electronic,fma_small/104/104283.mp3
104284,Electronic,fma_small/104/104284.mp3
104356,Folk,fma_small/104/104356.mp3
104357,Folk,fma_small/104/104357.mp3
104434,Experimental,fma_small/104/104434.mp3
104625,Experimental,fma_small/104/104625.mp3
104668,Rock,fma_small/104/104668.mp3
104724,Experimental,fma_small/104/104724.mp3
104725,Experimental,fma_small/104/104725.mp3
104779,Pop,fma_small/104/104779.mp3
104780,Pop,fma_small/104/104780.mp3
105022,Experimental,fma_small/105/105022.mp3
105119,Rock,fma_small/105/105119.mp3
105141,Rock,fma_small/105/105141.mp3
105142,Rock,fma_small/105/105142.mp3
105144,Rock,fma_small/105/105144.mp3
105145,Rock,fma_small/105/105145.mp3
105196,Folk,fma_small/105/105196.mp3
105408,Electronic,fma_small/105/105408.mp3
105411,Electronic,fma_small/105/105411.mp3
105412,Electronic,fma_small/105/105412.mp3
105413,Electronic,fma_small/105/105413.mp3
105414,Electronic,fma_small/105/105414.mp3
105443,Hip-Hop,fma_small/105/105443.mp3
105450,Hip-Hop,fma_small/105/105450.mp3
105451,Hip-Hop,fma_small/105/105451.mp3
105662,Electronic,fma_small/105/105662.mp3
105664,Electronic,fma_small/105/105664.mp3
105670,Electronic,fma_small/105/105670.mp3
105671,Electronic,fma_small/105/105671.mp3
105672,Electronic,fma_small/105/105672.mp3
105673,Electronic,fma_small/105/105673.mp3
105674,Electronic,fma_small/105/105674.mp3
105682,Rock,fma_small/105/105682.mp3
105683,Hip-Hop,fma_small/105/105683.mp3
105685,Hip-Hop,fma_small/105/105685.mp3
105712,Folk,fma_small/105/105712.mp3
105713,Folk,fma_small/105/105713.mp3
105714,Folk,fma_small/105/105714.mp3
105715,Folk,fma_small/105/105715.mp3
105716,Folk,fma_small/105/105716.mp3
105717,Folk,fma_small/105/105717.mp3
105718,Folk,fma_small/105/105718.mp3
105719,Experimental,fma_small/105/105719.mp3
105720,Experimental,fma_small/105/105720.mp3
105722,Experimental,fma_small/105/105722.mp3
105824,Hip-Hop,fma_small/105/105824.mp3
105825,Hip-Hop,fma_small/105/105825.mp3
105826,Hip-Hop,fma_small/105/105826.mp3
105827,Hip-Hop,fma_small/105/105827.mp3
105887,Folk,fma_small/105/105887.mp3
105890,Folk,fma_small/105/105890.mp3
105912,Rock,fma_small/105/105912.mp3
105914,Folk,fma_small/105/105914.mp3
105915,Folk,fma_small/105/105915.mp3
105916,Folk,fma_small/105/105916.mp3
105917,Folk,fma_small/105/105917.mp3
105918,Folk,fma_small/105/105918.mp3
105919,Folk,fma_small/105/105919.mp3
105920,Folk,fma_small/105/105920.mp3
106274,Rock,fma_small/106/106274.mp3
106277,Rock,fma_small/106/106277.mp3
106339,Folk,fma_small/106/106339.mp3
106342,Folk,fma_small/106/106342.mp3
106343,Folk,fma_small/106/106343.mp3
106456,Folk,fma_small/106/106456.mp3
106457,Folk,fma_small/106/106457.mp3
106458,Folk,fma_small/106/106458.mp3
106463,Rock,fma_small/106/106463.mp3
106465,Rock,fma_small/106/106465.mp3
106502,Instrumental,fma_small/106/106502.mp3
106522,Experimental,fma_small/106/106522.mp3
106562,Rock,fma_small/106/106562.mp3
106563,Rock,fma_small/106/106563.mp3
106564,Rock,fma_small/106/106564.mp3
106566,Rock,fma_small/106/106566.mp3
106567,Rock,fma_small/106/106567.mp3
106568,Rock,fma_small/106/106568.mp3
106569,Rock,fma_small/106/106569.mp3
106570,Rock,fma_small/106/106570.mp3
106571,Rock,fma_small/106/106571.mp3
106629,Instrumental,fma_small/106/106629.mp3
106872,Rock,fma_small/106/106872.mp3
106876,Rock,fma_small/106/106876.mp3
106877,Rock,fma_small/106/106877.mp3
106937,Folk,fma_small/106/106937.mp3
106948,Rock,fma_small/106/106948.mp3
106951,Rock,fma_small/106/106951.mp3
106952,Rock,fma_small/106/106952.mp3
106953,Rock,fma_small/106/106953.mp3
106954,Rock,fma_small/106/106954.mp3
106955,Rock,fma_small/106/106955.mp3
106956,Rock,fma_small/106/106956.mp3
107020,Hip-Hop,fma_small/107/107020.mp3
107021,Hip-Hop,fma_small/107/107021.mp3
107025,Hip-Hop,fma_small/107/107025.mp3
107027,Hip-Hop,fma_small/107/107027.mp3
107028,Hip-Hop,fma_small/107/107028.mp3
107029,Hip-Hop,fma_small/107/107029.mp3
107030,Hip-Hop,fma_small/107/107030.mp3
107031,Hip-Hop,fma_small/107/107031.mp3
107046,Pop,fma_small/107/107046.mp3
107047,Pop,fma_small/107/107047.mp3
107048,Pop,fma_small/107/107048.mp3
107049,Pop,fma_small/107/107049.mp3
107050,Pop,fma_small/107/107050.mp3
107101,Rock,fma_small/107/107101.mp3
107125,Electronic,fma_small/107/107125.mp3
107126,Electronic,fma_small/107/107126.mp3
107127,Electronic,fma_small/107/107127.mp3
107128,Electronic,fma_small/107/107128.mp3
107129,Electronic,fma_small/107/107129.mp3
107178,International,fma_small/107/107178.mp3
107179,International,fma_small/107/107179.mp3
107180,International,fma_small/107/107180.mp3
107181,International,fma_small/107/107181.mp3
107182,International,fma_small/107/107182.mp3
107183,International,fma_small/107/107183.mp3
107184,International,fma_small/107/107184.mp3
107185,International,fma_small/107/107185.mp3
107186,International,fma_small/107/107186.mp3
107187,International,fma_small/107/107187.mp3
107188,International,fma_small/107/107188.mp3
107189,International,fma_small/107/107189.mp3
107248,International,fma_small/107/107248.mp3
107249,International,fma_small/107/107249.mp3
107250,International,fma_small/107/107250.mp3
107251,International,fma_small/107/107251.mp3
107256,International,fma_small/107/107256.mp3
107257,International,fma_small/107/107257.mp3
107388,Rock,fma_small/107/107388.mp3
107389,Rock,fma_small/107/107389.mp3
107390,Rock,fma_small/107/107390.mp3
107391,Rock,fma_small/107/107391.mp3
107425,Electronic,fma_small/107/107425.mp3
107426,Electronic,fma_small/107/107426.mp3
107427,Electronic,fma_small/107/107427.mp3
107429,Electronic,fma_small/107/107429.mp3
107432,Electronic,fma_small/107/107432.mp3
107433,Electronic,fma_small/107/107433.mp3
107434,Electronic,fma_small/107/107434.mp3
107435,Electronic,fma_small/107/107435.mp3
107476,Rock,fma_small/107/107476.mp3
107506,Rock,fma_small/107/107506.mp3
107531,Instrumental,fma_small/107/107531.mp3
107532,Instrumental,fma_small/107/107532.mp3
107533,Instrumental,fma_small/107/107533.mp3
107534,Instrumental,fma_small/107/107534.mp3
107535,Instrumental,fma_small/107/107535.mp3
107567,Folk,fma_small/107/107567.mp3
107569,Folk,fma_small/107/107569.mp3
107571,Folk,fma_small/107/107571.mp3
107574,Folk,fma_small/107/107574.mp3
107577,Folk,fma_small/107/107577.mp3
107578,Folk,fma_small/107/107578.mp3
107579,Folk,fma_small/107/107579.mp3
107583,Folk,fma_small/107/107583.mp3
107584,Folk,fma_small/107/107584.mp3
107588,Folk,fma_small/107/107588.mp3
107589,Folk,fma_small/107/107589.mp3
107590,Folk,fma_small/107/107590.mp3
107591,Folk,fma_small/107/107591.mp3
107592,Folk,fma_small/107/107592.mp3
107593,Folk,fma_small/107/107593.mp3
107594,Folk,fma_small/107/107594.mp3
107595,Folk,fma_small/107/107595.mp3
107596,Folk,fma_small/107/107596.mp3
107597,Folk,fma_small/107/107597.mp3
107598,Folk,fma_small/107/107598.mp3
107613,Electronic,fma_small/107/107613.mp3
107616,Electronic,fma_small/107/107616.mp3
107617,Electronic,fma_small/107/107617.mp3
107659,Rock,fma_small/107/107659.mp3
107799,Rock,fma_small/107/107799.mp3
107804,Electronic,fma_small/107/107804.mp3
107805,Rock,fma_small/107/107805.mp3
107809,Hip-Hop,fma_small/107/107809.mp3
107810,Pop,fma_small/107/107810.mp3
107850,Hip-Hop,fma_small/107/107850.mp3
107851,Folk,fma_small/107/107851.mp3
107852,Folk,fma_small/107/107852.mp3
107908,Electronic,fma_small/107/107908.mp3
107909,Electronic,fma_small/107/107909.mp3
107910,Electronic,fma_small/107/107910.mp3
107911,Electronic,fma_small/107/107911.mp3
107912,Electronic,fma_small/107/107912.mp3
107913,Electronic,fma_small/107/107913.mp3
107949,International,fma_small/107/107949.mp3
107950,International,fma_small/107/107950.mp3
107951,International,fma_small/107/107951.mp3
107952,International,fma_small/107/107952.mp3
107953,International,fma_small/107/107953.mp3
107954,International,fma_small/107/107954.mp3
107955,International,fma_small/107/107955.mp3
107956,International,fma_small/107/107956.mp3
107957,International,fma_small/107/107957.mp3
108012,Folk,fma_small/108/108012.mp3
108014,Folk,fma_small/108/108014.mp3
108015,Folk,fma_small/108/108015.mp3
108016,Folk,fma_small/108/108016.mp3
108017,Instrumental,fma_small/108/108017.mp3
108018,Instrumental,fma_small/108/108018.mp3
108019,Instrumental,fma_small/108/108019.mp3
108020,Instrumental,fma_small/108/108020.mp3
108021,Instrumental,fma_small/108/108021.mp3
108022,Instrumental,fma_small/108/108022.mp3
108023,Instrumental,fma_small/108/108023.mp3
108024,Instrumental,fma_small/108/108024.mp3
108025,Instrumental,fma_small/108/108025.mp3
108026,Instrumental,fma_small/108/108026.mp3
108027,Instrumental,fma_small/108/108027.mp3
108031,Rock,fma_small/108/108031.mp3
108036,Rock,fma_small/108/108036.mp3
108037,Rock,fma_small/108/108037.mp3
108038,Rock,fma_small/108/108038.mp3
108049,Experimental,fma_small/108/108049.mp3
108050,Experimental,fma_small/108/108050.mp3
108059,Experimental,fma_small/108/108059.mp3
108060,Experimental,fma_small/108/108060.mp3
108079,Rock,fma_small/108/108079.mp3
108155,Rock,fma_small/108/108155.mp3
108230,Electronic,fma_small/108/108230.mp3
108290,Rock,fma_small/108/108290.mp3
108297,Rock,fma_small/108/108297.mp3
108298,Rock,fma_small/108/108298.mp3
108299,Folk,fma_small/108/108299.mp3
108300,Folk,fma_small/108/108300.mp3
108301,Folk,fma_small/108/108301.mp3
108302,Folk,fma_small/108/108302.mp3
108303,Folk,fma_small/108/108303.mp3
108304,Folk,fma_small/108/108304.mp3
108305,Folk,fma_small/108/108305.mp3
108306,Folk,fma_small/108/108306.mp3
108307,Folk,fma_small/108/108307.mp3
108308,Folk,fma_small/108/108308.mp3
108313,Experimental,fma_small/108/108313.mp3
108314,Experimental,fma_small/108/108314.mp3
108318,Experimental,fma_small/108/108318.mp3
108319,Experimental,fma_small/108/108319.mp3
108339,Electronic,fma_small/108/108339.mp3
108341,Electronic,fma_small/108/108341.mp3
108342,Electronic,fma_small/108/108342.mp3
108343,Electronic,fma_small/108/108343.mp3
108415,Electronic,fma_small/108/108415.mp3
108416,Electronic,fma_small/108/108416.mp3
108418,Electronic,fma_small/108/108418.mp3
108420,Electronic,fma_small/108/108420.mp3
108421,Electronic,fma_small/108/108421.mp3
108422,Electronic,fma_small/108/108422.mp3
108423,Electronic,fma_small/108/108423.mp3
108425,Pop,fma_small/108/108425.mp3
108426,Pop,fma_small/108/108426.mp3
108427,Pop,fma_small/108/108427.mp3
108428,Pop,fma_small/108/108428.mp3
108429,Pop,fma_small/108/108429.mp3
108456,Pop,fma_small/108/108456.mp3
108457,Pop,fma_small/108/108457.mp3
108459,Pop,fma_small/108/108459.mp3
108460,Pop,fma_small/108/108460.mp3
108461,Pop,fma_small/108/108461.mp3
108464,Electronic,fma_small/108/108464.mp3
108471,Instrumental,fma_small/108/108471.mp3
108472,Instrumental,fma_small/108/108472.mp3
108473,Instrumental,fma_small/108/108473.mp3
108474,Instrumental,fma_small/108/108474.mp3
108475,Instrumental,fma_small/108/108475.mp3
108476,Instrumental,fma_small/108/108476.mp3
108477,Instrumental,fma_small/108/108477.mp3
108478,Instrumental,fma_small/108/108478.mp3
108487,Hip-Hop,fma_small/108/108487.mp3
108488,Hip-Hop,fma_small/108/108488.mp3
108489,Hip-Hop,fma_small/108/108489.mp3
108490,Hip-Hop,fma_small/108/108490.mp3
108491,Hip-Hop,fma_small/108/108491.mp3
108492,Hip-Hop,fma_small/108/108492.mp3
108493,Hip-Hop,fma_small/108/108493.mp3
108494,Hip-Hop,fma_small/108/108494.mp3
108495,Hip-Hop,fma_small/108/108495.mp3
108496,Hip-Hop,fma_small/108/108496.mp3
108497,Hip-Hop,fma_small/108/108497.mp3
108498,Hip-Hop,fma_small/108/108498.mp3
108499,Hip-Hop,fma_small/108/108499.mp3
108500,Hip-Hop,fma_small/108/108500.mp3
108501,Hip-Hop,fma_small/108/108501.mp3
108502,Rock,fma_small/108/108502.mp3
108503,Rock,fma_small/108/108503.mp3
108504,Rock,fma_small/108/108504.mp3
108505,Rock,fma_small/108/108505.mp3
108524,Electronic,fma_small/108/108524.mp3
108525,Electronic,fma_small/108/108525.mp3
108526,Electronic,fma_small/108/108526.mp3
108527,Electronic,fma_small/108/108527.mp3
108528,Electronic,fma_small/108/108528.mp3
108529,Electronic,fma_small/108/108529.mp3
108530,Electronic,fma_small/108/108530.mp3
108531,Electronic,fma_small/108/108531.mp3
108532,Electronic,fma_small/108/108532.mp3
108533,Electronic,fma_small/108/108533.mp3
108745,Hip-Hop,fma_small/108/108745.mp3
108774,Hip-Hop,fma_small/108/108774.mp3
108799,Hip-Hop,fma_small/108/108799.mp3
108808,Hip-Hop,fma_small/108/108808.mp3
108809,Hip-Hop,fma_small/108/108809.mp3
108812,Hip-Hop,fma_small/108/108812.mp3
108836,Hip-Hop,fma_small/108/108836.mp3
108837,Hip-Hop,fma_small/108/108837.mp3
108838,Hip-Hop,fma_small/108/108838.mp3
108839,Hip-Hop,fma_small/108/108839.mp3
108840,Hip-Hop,fma_small/108/108840.mp3
108841,Hip-Hop,fma_small/108/108841.mp3
108842,Hip-Hop,fma_small/108/108842.mp3
108843,Hip-Hop,fma_small/108/108843.mp3
108845,Hip-Hop,fma_small/108/108845.mp3
108846,Hip-Hop,fma_small/108/108846.mp3
108847,Hip-Hop,fma_small/108/108847.mp3
108863,International,fma_small/108/108863.mp3
108864,International,fma_small/108/108864.mp3
108865,International,fma_small/108/108865.mp3
108866,International,fma_small/108/108866.mp3
108867,International,fma_small/108/108867.mp3
108868,International,fma_small/108/108868.mp3
108878,Instrumental,fma_small/108/108878.mp3
108879,Instrumental,fma_small/108/108879.mp3
108880,Instrumental,fma_small/108/108880.mp3
108881,Instrumental,fma_small/108/108881.mp3
108882,Instrumental,fma_small/108/108882.mp3
108883,Instrumental,fma_small/108/108883.mp3
108884,Instrumental,fma_small/108/108884.mp3
108885,Instrumental,fma_small/108/108885.mp3
108906,Instrumental,fma_small/108/108906.mp3
108925,Rock,fma_small/108/108925.mp3
108957,Rock,fma_small/108/108957.mp3
108961,Rock,fma_small/108/108961.mp3
